11,1,1810.23,499.47,37.8,104.08,0,2
11,61,1569.39,637.04,84.21,216.88,0,2
11,62,1347.73,645.12,92.88,212.25,1,2
11,63,1532.41,488.94,56.86,146.44,0,2
11,64,420.1,814.32,128.76,321.21,1,2
11,65,1396.46,649.83,92.66,226.31,1,2
11,66,560.09,781.05,144.92,390.93,0,2
11,67,290.14,917.28,157.7,399.17,0,2
11,68,1732.13,463.49,34.75,109.95,0,2
11,69,1664.78,407.47,29.7,73.03,1,2
11,70,1763.04,466.29,40.62,113.48,0,2
11,71,1733.59,395.07,25.33,60.07,0,0
11,72,1647.11,396.53,26.99,77.29,0,2
11,73,1779.67,404.77,22.36,54.02,0,0
11,74,1819.8,432.25,29.61,70.25,0,0
11,75,1613.57,388.96,22.63,59.48,0,0
11,76,1793.13,430.13,26.69,65.65,1,2
11,77,1632.5,391.59,20.94,59.21,0,0
12,1,1810.24,499.77,37.8,103.95,0,2
12,61,1567.81,637.77,85.34,216.52,0,2
12,62,1345.93,646.33,91.32,213.13,1,2
12,63,1532.55,489.0,56.84,147.94,0,2
12,64,422.0,813.57,129.14,320.22,1,2
12,65,1391.1,652.19,94.77,227.0,1,2
12,66,561.0,781.39,144.23,390.76,0,2
12,67,289.79,917.49,157.3,399.37,0,2
12,68,1732.01,463.25,35.0,110.46,0,2
12,69,1664.76,407.33,29.7,72.96,1,2
12,70,1763.95,466.21,38.8,113.46,0,2
12,71,1737.84,395.58,22.42,59.93,0,0
12,72,1648.0,397.03,26.99,76.45,0,2
12,73,1781.85,403.93,21.56,55.22,0,0
12,74,1819.06,431.8,31.52,71.3,0,0
12,75,1613.25,388.86,21.88,58.52,0,0
12,76,1793.13,430.01,26.71,66.77,1,2
12,77,1632.24,391.59,21.4,58.42,0,0
13,1,1810.26,499.87,37.8,103.91,0,2
13,61,1567.27,637.97,85.78,216.36,0,2
13,62,1345.39,646.74,90.67,213.47,1,2
13,63,1532.58,489.03,56.83,148.49,0,2
13,64,422.68,813.77,129.31,318.96,1,2
13,65,1389.14,652.83,95.5,227.92,1,2
13,66,561.35,781.53,143.98,390.66,0,2
13,67,289.69,917.1,157.17,400.36,0,2
13,68,1731.98,463.16,35.09,110.66,0,2
13,69,1664.74,407.28,29.7,72.93,1,2
13,70,1764.31,466.17,38.1,113.44,0,2
13,71,1739.14,395.75,21.5,59.89,0,0
13,72,1648.33,397.21,26.99,76.16,0,2
13,73,1782.51,403.62,21.33,55.67,0,0
13,74,1818.79,431.63,32.23,71.67,0,0
13,75,1613.16,388.82,21.63,58.17,0,0
13,76,1793.11,429.97,26.75,67.2,1,2
13,77,1632.16,391.58,21.57,58.12,0,0
14,1,1809.35,500.82,37.8,102.98,0,2
14,61,1566.19,638.42,85.97,216.28,0,2
14,62,1344.41,647.73,89.49,214.49,1,2
14,63,1532.56,489.03,56.81,149.12,0,2
14,64,424.48,813.85,129.39,319.42,1,2
14,65,1388.54,654.16,93.95,228.47,1,2
14,66,560.37,781.14,145.45,393.28,0,2
14,67,289.57,916.94,157.02,400.73,0,2
14,68,1731.08,463.56,35.12,110.72,0,2
14,69,1664.72,407.5,29.7,72.92,1,2
14,70,1762.61,466.37,39.67,113.43,0,2
14,71,1740.45,396.68,21.25,58.99,0,0
14,72,1647.54,396.59,28.79,76.98,0,2
14,73,1782.66,402.82,21.28,56.29,0,0
14,74,1819.53,431.13,32.49,73.12,0,0
14,75,1612.21,389.03,21.54,57.59,0,0
14,76,1793.07,429.95,26.78,66.46,1,2
14,77,1630.31,394.32,21.63,55.27,0,0
15,1,1809.93,501.62,37.8,102.18,0,2
15,61,1564.01,638.98,87.88,216.23,0,2
15,62,1344.6,647.84,87.66,215.54,1,2
15,63,1532.53,489.26,56.8,149.79,0,2
15,64,426.01,813.44,129.43,321.41,1,2
15,65,1387.61,655.96,91.47,227.76,1,2
15,66,558.21,780.54,147.79,396.02,0,2
15,67,289.65,916.4,156.64,399.98,0,2
15,68,1730.74,463.72,35.13,110.74,0,2
15,69,1665.59,407.36,29.7,72.01,1,2
15,70,1761.98,466.22,38.47,113.43,0,2
15,71,1741.75,397.02,21.21,59.13,0,0
15,72,1648.11,396.81,27.7,76.85,0,2
15,73,1783.57,401.84,21.3,57.43,0,0
15,74,1818.93,431.61,32.58,74.09,0,0
15,75,1611.88,389.34,19.69,55.56,0,0
15,76,1790.3,429.73,28.62,91.02,1,2
15,77,1628.72,393.47,21.65,55.62,0,0
16,1,1810.17,501.45,37.8,103.73,0,2
16,61,1560.56,639.36,90.38,216.86,0,2
16,62,1345.24,647.84,84.68,215.93,1,2
16,63,1533.4,490.02,54.99,149.57,0,2
16,64,427.22,812.4,128.11,322.17,1,2
16,65,1387.43,656.61,88.65,228.81,1,2
16,66,550.51,780.32,156.0,397.9,0,2
16,67,289.59,914.85,156.62,402.39,0,2
16,68,1730.64,463.77,35.13,110.75,0,2
16,69,1666.82,407.32,27.91,71.67,1,2
16,70,1761.77,466.39,37.99,113.43,0,2
16,71,1742.14,397.12,24.97,59.19,0,0
16,72,1647.45,397.12,29.06,76.37,0,2
16,73,1783.85,401.25,25.01,57.41,0,0
16,74,1818.7,432.03,32.59,76.2,0,0
16,75,1610.85,389.45,19.01,55.28,0,0
16,76,1790.19,429.85,29.3,98.61,1,2
16,77,1629.05,392.47,19.85,55.75,0,0
17,1,1809.35,501.6,37.8,105.66,0,2
17,61,1557.51,640.57,93.1,219.99,0,2
17,62,1344.67,647.57,83.55,216.74,1,2
17,63,1533.7,490.52,54.3,149.02,0,2
17,64,428.31,809.79,131.22,325.15,1,2
17,65,1386.6,657.49,85.73,228.53,1,2
17,66,542.61,780.24,164.09,399.46,0,2
17,67,289.47,913.36,156.51,403.29,0,2
17,68,1730.59,464.01,35.13,111.64,0,2
17,69,1667.25,407.08,27.22,71.55,1,2
17,70,1760.78,466.45,37.82,113.87,0,2
17,71,1743.16,396.91,26.24,60.13,0,0
17,72,1648.07,397.68,27.79,75.75,0,2
17,73,1783.96,400.8,26.29,58.3,0,0
17,74,1820.36,432.41,30.82,75.68,0,0
17,75,1609.56,388.36,20.66,57.0,0,0
17,76,1789.25,430.32,29.56,101.48,1,2
17,77,1628.27,390.28,21.01,58.09,0,0
18,1,1809.96,501.64,35.99,106.83,0,2
18,61,1554.63,642.54,94.14,225.82,0,2
18,62,1342.26,647.66,81.78,216.36,1,2
18,63,1533.79,490.71,54.05,149.24,0,2
18,64,429.78,807.92,130.16,327.16,1,2
18,65,1385.53,658.0,84.58,229.07,1,2
18,66,538.05,780.22,168.71,404.46,0,2
18,67,289.55,912.8,156.37,404.51,0,2
18,68,1730.59,464.98,35.13,111.97,0,2
18,69,1666.48,406.78,28.81,71.51,1,2
18,70,1760.43,467.13,37.76,113.14,0,2
18,71,1742.62,396.82,30.26,61.82,0,0
18,72,1648.31,397.66,27.28,75.98,0,2
18,73,1783.95,401.52,26.82,57.74,0,0
18,74,1824.62,431.24,26.49,72.77,0,0
18,75,1609.13,388.18,19.45,58.09,0,0
18,76,1788.89,433.7,29.66,97.87,1,2
18,77,1628.01,390.36,21.41,57.62,0,0
19,1,1810.2,501.65,35.31,107.27,0,2
19,61,1553.58,643.25,94.53,228.0,0,2
19,62,1341.44,647.67,81.14,216.21,1,2
19,63,1533.81,490.78,53.96,149.31,0,2
19,64,430.29,807.7,129.76,327.02,1,2
19,65,1385.24,658.17,84.14,229.27,1,2
19,66,536.33,780.23,170.46,406.3,0,2
19,67,289.47,912.61,156.44,404.97,0,2
19,68,1730.6,465.35,35.12,112.09,0,2
19,69,1666.21,406.66,29.38,71.5,1,2
19,70,1760.31,467.39,37.75,112.86,0,2
19,71,1742.42,396.77,31.78,62.46,0,0
19,72,1648.4,397.65,27.09,76.08,0,2
19,73,1783.9,401.8,27.02,57.52,0,0
19,74,1826.21,430.79,24.84,71.62,0,0
19,75,1609.0,388.11,18.98,58.51,0,0
19,76,1788.76,435.08,29.7,96.22,1,2
19,77,1627.93,390.17,21.56,57.89,0,0
20,1,1809.37,501.64,36.9,107.42,0,2
20,2,1521.45,414.11,35.1,60.75,0,0
20,61,1550.57,646.12,96.43,231.0,0,2
20,62,1339.39,648.09,81.82,216.14,1,2
20,63,1532.9,491.24,53.94,149.33,0,2
20,64,431.34,806.29,130.5,327.84,1,2
20,65,1385.23,658.19,82.16,229.32,1,2
20,66,536.62,779.78,170.6,407.82,0,2
20,67,289.23,910.74,156.47,407.8,0,2
20,68,1729.71,465.92,35.12,111.68,0,2
20,69,1666.08,406.41,29.6,71.05,1,2
20,70,1760.27,467.93,37.74,112.76,0,2
20,71,1743.11,395.63,32.39,64.04,0,0
20,72,1648.42,396.52,27.02,77.47,0,2
20,73,1783.84,401.02,28.84,57.88,0,0
20,74,1827.64,431.75,24.3,70.74,0,0
20,75,1608.97,388.09,18.83,58.67,0,0
20,76,1788.71,444.13,27.94,89.38,1,2
20,77,1627.02,391.9,21.62,55.76,0,0
21,1,1809.96,502.08,35.7,107.02,0,2
21,2,1521.45,414.11,35.1,60.75,0,0
21,61,1546.84,649.82,98.89,231.22,0,2
21,62,1335.55,648.45,84.32,218.56,1,2
21,63,1532.55,491.86,53.93,148.87,0,2
21,64,433.03,806.24,133.01,325.46,1,2
21,65,1385.34,657.5,79.59,229.55,1,2
21,66,539.9,779.17,167.49,409.22,0,2
21,67,289.15,910.05,156.05,408.85,0,2
21,68,1729.39,465.68,35.12,112.41,0,2
21,69,1666.91,406.32,27.91,69.54,1,2
21,70,1760.27,468.35,37.75,113.17,0,2
21,71,1744.21,395.41,32.62,64.19,0,0
21,72,1648.42,395.87,26.99,78.0,0,2
21,73,1784.66,399.61,29.53,59.8,0,0
21,74,1828.11,432.12,24.13,69.95,0,0
21,75,1608.07,388.09,18.78,58.28,0,0
21,76,1789.61,439.56,29.08,91.06,1,2
21,77,1626.69,390.97,19.85,57.67,0,0
22,1,1809.29,502.23,35.24,106.85,0,2
22,2,1520.4,413.85,37.18,61.27,0,0
22,61,1543.71,654.73,101.57,229.02,0,2
22,62,1331.95,649.45,86.6,221.68,1,2
22,63,1532.4,492.3,53.94,148.69,0,2
22,64,434.74,806.25,135.29,325.43,1,2
22,65,1384.57,658.1,78.63,229.63,1,2
22,66,549.68,779.84,157.32,404.35,0,2
22,67,289.24,910.25,155.34,409.22,0,2
22,68,1729.27,466.25,35.12,112.24,0,2
22,69,1667.22,406.06,27.25,68.98,1,2
22,70,1759.38,468.5,37.75,113.32,0,2
22,71,1744.6,395.1,34.42,64.68,0,0
22,72,1648.41,395.18,26.98,79.09,0,2
22,73,1786.69,397.76,29.79,63.15,0,0
22,74,1820.88,432.48,27.77,70.55,0,0
22,75,1607.75,386.97,18.78,58.13,0,0
22,77,1626.59,389.97,21.01,57.48,0,0
23,1,1809.05,502.28,35.07,106.78,0,2
23,2,1520.06,413.5,37.88,61.44,0,0
23,61,1539.08,660.32,106.07,227.9,0,2
23,62,1328.44,650.26,87.9,226.4,1,2
23,63,1532.34,492.46,53.94,148.62,0,2
23,64,436.23,805.39,135.7,327.21,1,2
23,65,1382.54,658.54,78.29,231.2,1,2
23,66,557.15,780.1,149.24,403.33,0,2
23,67,289.4,910.34,154.74,408.45,0,2
23,68,1728.35,466.46,35.11,112.16,0,2
23,69,1667.33,405.52,27.02,70.14,1,2
23,70,1759.06,468.77,35.97,113.38,0,2
23,71,1748.15,396.3,31.67,63.53,0,0
23,72,1649.3,394.93,26.98,79.06,0,2
23,73,1789.21,393.59,28.12,66.6,0,0
23,74,1818.37,432.17,29.04,72.12,0,0
23,75,1606.75,386.11,18.78,58.08,0,0
23,77,1625.68,389.81,21.41,56.06,0,0
24,1,1808.97,501.85,36.82,106.75,0,2
24,2,1519.97,413.65,38.05,61.48,0,0
24,61,1535.62,665.69,109.51,225.89,0,2
24,62,1325.86,651.65,87.95,229.71,1,2
24,63,1532.32,492.74,53.95,148.14,0,2
24,64,437.42,805.54,134.96,326.98,1,2
24,65,1382.76,659.57,76.38,234.01,1,2
24,66,561.48,780.21,144.68,404.69,0,2
24,67,289.23,907.72,154.53,413.48,0,2
24,68,1728.01,466.52,35.11,111.69,0,2
24,69,1667.36,405.55,26.94,68.79,1,2
24,70,1758.04,469.31,37.12,112.96,0,2
24,71,1750.44,397.65,30.49,62.18,0,0
24,72,1648.74,394.83,26.98,78.6,0,2
24,73,1791.95,408.15,27.45,72.67,0,0
24,74,1817.36,432.72,27.81,70.93,0,0
24,75,1605.5,386.68,18.8,57.61,0,0
24,77,1625.34,393.6,19.79,53.72,0,0
25,1,1808.95,501.67,37.47,106.73,0,2
25,2,1519.97,413.71,38.06,61.49,0,0
25,61,1534.34,667.63,110.82,225.1,0,2
25,62,1324.96,651.72,87.95,230.93,1,2
25,63,1532.31,492.83,53.96,147.95,0,2
25,64,437.81,805.63,134.66,326.88,1,2
25,65,1382.93,659.94,75.68,235.06,1,2
25,66,563.03,780.26,143.05,405.18,0,2
25,67,289.18,906.76,154.47,415.35,0,2
25,68,1727.9,466.98,35.11,111.05,0,2
25,69,1667.36,405.57,26.92,68.28,1,2
25,70,1757.69,469.5,37.53,112.8,0,2
25,71,1751.24,398.15,30.05,61.67,0,0
25,72,1648.52,394.8,26.99,78.42,0,2
25,73,1792.03,414.68,27.19,75.87,0,0
25,74,1817.0,432.7,27.3,70.47,0,0
25,75,1605.06,386.91,18.81,57.43,0,0
25,77,1625.25,395.01,19.15,52.86,0,0
26,1,1808.94,501.6,37.72,106.72,0,2
26,2,1521.87,413.98,36.15,61.0,0,0
26,61,1533.06,671.6,113.02,222.77,0,2
26,62,1324.26,653.71,87.5,230.24,1,2
26,63,1531.4,492.86,53.96,148.33,0,2
26,64,438.59,804.79,133.2,326.83,1,2
26,65,1382.14,660.72,75.44,238.76,1,2
26,66,558.79,780.28,147.72,407.11,0,2
26,67,289.05,907.3,153.0,414.25,0,2
26,68,1727.87,467.15,35.11,111.26,0,2
26,69,1667.35,405.36,26.92,68.56,1,2
26,70,1757.56,469.78,37.7,112.74,0,2
26,71,1753.28,398.55,28.08,61.48,0,0
26,72,1649.33,395.02,26.99,77.9,0,2
26,73,1794.69,416.45,25.3,73.69,0,0
26,74,1816.88,433.14,27.11,69.39,0,0
26,77,1624.31,392.79,20.75,56.65,0,0
27,1,1808.94,501.58,37.81,106.71,0,2
27,2,1521.62,413.84,37.32,61.3,0,0
27,61,1531.76,676.36,113.82,218.52,0,2
27,62,1322.74,655.55,86.86,230.15,1,2
27,63,1531.06,492.86,53.97,148.47,0,2
27,64,439.73,804.93,132.63,325.02,1,2
27,65,1381.45,662.77,74.02,241.9,1,2
27,66,550.31,780.28,156.8,407.81,0,2
27,67,288.68,907.96,152.12,413.79,0,2
27,68,1727.86,466.53,35.11,111.78,0,2
27,69,1667.34,404.85,28.72,69.12,1,2
27,70,1757.53,469.89,37.76,112.72,0,2
27,71,1757.64,396.23,23.66,63.65,0,0
27,72,1648.73,394.0,26.99,78.6,0,2
27,73,1794.72,426.56,24.58,70.53,0,0
27,74,1816.85,433.09,27.04,69.44,0,0
27,77,1623.1,386.73,21.32,63.71,0,0
28,1,1808.06,502.01,37.84,106.7,0,2
28,2,1522.45,414.02,35.89,60.94,0,0
28,61,1530.47,680.5,114.07,214.9,0,2
28,62,1322.25,657.11,84.83,229.19,1,2
28,63,1530.04,492.85,53.97,148.52,0,2
28,64,441.24,804.12,130.18,324.33,1,2
28,65,1378.98,664.41,74.88,243.06,1,2
28,66,546.68,780.29,160.66,405.37,0,2
28,67,288.32,908.24,152.25,412.69,0,2
28,68,1726.98,466.29,35.11,111.54,0,2
28,69,1667.34,404.88,29.38,69.78,1,2
28,70,1756.65,469.91,37.78,112.71,0,2
28,71,1760.11,395.36,22.02,64.9,0,0
28,72,1645.83,393.84,30.56,78.86,0,2
28,73,1794.7,429.49,24.32,70.15,0,0
28,74,1816.87,433.73,27.01,69.02,0,0
28,77,1620.89,383.57,23.3,65.98,0,0
29,1,1807.74,502.39,37.85,106.7,0,2
29,2,1522.76,414.08,35.34,60.81,0,0
29,61,1530.05,683.72,114.12,211.76,0,2
29,62,1321.7,658.1,83.6,228.78,1,2
29,63,1529.67,492.61,53.97,148.98,0,2
29,64,442.66,804.27,131.51,325.86,1,2
29,65,1374.53,666.11,77.0,245.0,1,2
29,66,550.99,780.29,156.43,403.52,0,2
29,67,287.74,909.69,151.88,410.46,0,2
29,68,1726.67,466.41,35.11,111.44,0,2
29,69,1667.33,404.67,29.64,70.48,1,2
29,70,1756.33,469.68,37.79,113.15,0,2
29,71,1762.77,396.34,21.51,63.61,0,0
29,72,1646.48,393.56,30.16,79.41,0,2
29,73,1794.66,430.96,24.24,69.1,0,0
29,74,1816.89,434.86,25.21,67.07,0,0
29,77,1619.21,381.43,24.05,67.73,0,0
30,1,1806.73,503.2,37.85,106.24,0,2
30,2,1522.86,414.11,35.14,60.76,0,0
30,61,1528.2,686.15,114.08,209.73,0,2
30,62,1321.57,658.89,82.25,228.6,1,2
30,63,1529.53,492.52,53.98,149.15,0,2
30,64,444.04,804.34,132.45,324.66,1,2
30,65,1371.58,668.28,78.25,244.15,1,2
30,66,560.56,780.73,145.99,398.34,0,2
30,67,287.09,910.69,151.3,411.39,0,2
30,68,1726.55,466.46,35.11,111.4,0,2
30,69,1667.32,404.82,29.73,70.75,1,2
30,70,1756.22,469.59,37.8,113.32,0,2
30,71,1764.54,395.38,21.36,64.44,0,0
30,72,1647.64,393.9,29.97,78.72,0,2
30,73,1794.6,431.44,24.21,69.12,0,0
30,74,1816.92,435.06,24.52,66.79,0,0
30,77,1618.56,380.83,24.33,67.96,0,0
31,1,1806.35,503.5,37.84,106.07,0,2
31,2,1522.89,414.12,35.07,60.74,0,0
31,61,1527.56,686.93,114.02,209.02,0,2
31,62,1321.58,659.16,81.76,228.5,1,2
31,63,1529.48,492.48,53.98,149.21,0,2
31,64,444.52,804.39,132.81,324.2,1,2
31,65,1370.52,669.07,78.73,243.77,1,2
31,66,564.21,780.91,142.0,396.38,0,2
31,67,286.85,911.08,151.1,411.73,0,2
31,68,1726.52,466.92,35.11,110.94,0,2
31,69,1667.31,404.89,29.76,70.85,1,2
31,70,1756.19,469.55,37.8,113.39,0,2
31,71,1765.09,395.03,21.33,64.74,0,0
31,72,1648.09,394.05,29.88,78.45,0,2
31,73,1794.54,431.55,24.21,69.11,0,0
31,74,1816.95,435.12,24.29,66.7,0,0
31,77,1618.34,380.64,24.43,68.0,0,0
32,1,1805.32,504.5,37.84,106.45,0,2
32,2,1524.7,414.12,33.24,60.74,0,0
32,61,1527.37,688.23,112.19,208.57,0,2
32,62,1320.29,659.22,81.13,228.44,1,2
32,63,1530.36,492.24,53.98,149.67,0,2
32,64,445.32,803.53,136.51,325.82,1,2
32,65,1368.85,670.22,80.25,243.59,1,2
32,66,565.72,780.52,140.82,394.76,0,2
32,67,286.32,911.22,150.14,405.61,0,2
32,68,1726.52,467.53,35.11,110.77,0,2
32,69,1667.3,404.92,29.77,70.44,1,2
32,70,1755.3,469.31,39.58,114.75,0,2
32,71,1766.12,395.34,21.35,64.41,0,0
32,72,1648.26,394.33,29.84,78.35,0,2
32,73,1793.59,431.53,26.02,69.08,0,0
32,74,1816.96,434.69,24.21,67.13,0,0
32,76,1790.09,466.38,24.43,67.55,1,2
32,77,1617.4,380.6,24.46,68.43,0,0
33,1,1804.95,504.64,37.84,107.93,0,2
33,2,1525.37,414.12,32.56,60.74,0,0
